order_id,customer_id,order_status,order_purchase_timestamp,order_delivered_customer_date,order_estimated_delivery_date,order_item_id,product_id,seller_id,price,freight_value,payment_sequential,payment_type,payment_installments,payment_value,review_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp,product_category_name_english,product_name_lenght,product_description_lenght,customer_unique_id,customer_city,customer_state,seller_city,seller_state
424f49a13ecd3d85a37831b62e6a1d70,164eda7a0e5ff5a4e059482981f52eef,delivered,2018-02-10 11:26:36,2018-03-12 22:45:51,2018-03-08 00:00:00,1,2b4609f8948be18874494203496bc318,cc419e0650a3c5ba77189a1882b7556a,89.99,16.39,1,credit_card,4,106.38,63f05084c553285cf5129ea78288c386,1,untitled,Não entregou o produto,2018-03-10 00:00:00,2018-03-10 10:29:02,health_beauty,59.0,492.0,0b3cd88a3a4cd7a710bb2c23e4c99904,silvania,GO,santo andre,SP
7a8f034a4006e2540a2026e25f9534b1,279bc74323fbd113f3ead45b2887faf6,delivered,2017-06-02 22:57:03,2017-06-12 15:13:51,2017-06-27 00:00:00,1,f4ebaa462d32c66438985245a9deb62d,0adac9fbd9a2b63cccaac4f8756c1ca8,246.9,18.98,1,credit_card,2,265.88,921138a27f29d7e501f997b2b3cd0d37,5,untitled,no comment,2017-06-13 00:00:00,2017-06-14 10:04:48,housewares,42.0,2774.0,7c99078d5cdf95a752ef55affe4d7af1,rio de janeiro,RJ,louveira,SP
95886fbb27fa9240539af22614117003,ef3da544901e9868b3e3c78075f99386,delivered,2017-05-29 10:16:10,2017-07-07 18:58:44,2017-06-21 00:00:00,1,21d2fdced5c69bfc6539b67908a4ad28,1554a68530182680ad5c8b042c3ab563,179.99,27.58,1,voucher,1,207.57,4de5a792f54b3dedef52ee850e2ff9c4,1,untitled,"Os parceiros da stark não cumprem com seus prazos de entrega, e não prestam quaisquer assistência a seus clientes.",2017-06-25 00:00:00,2017-06-27 16:05:16,furniture_living_room,31.0,363.0,27eb793afb099ccb5d1fd07f314fbf77,rio de janeiro,RJ,monte siao,MG
684497197738631cbe11c77e531a3220,04d134f760aef9a8a167cb60f55b9261,delivered,2017-11-24 10:28:02,2017-11-30 15:38:52,2017-12-19 00:00:00,2,283dc451ad3918badb976d56ff887289,da8622b14eb17ae2831f4ac5b9dab84a,89.9,11.64,1,boleto,1,237.31,727ff1d8d18233c42bf31211f90bf461,5,untitled,muito bom,2017-12-01 00:00:00,2017-12-01 16:39:41,bed_bath_table,58.0,188.0,692074726678229d1fe1887a9f0abb14,jumirim,SP,piracicaba,SP
5ac5d690e12a26a84e1dc443d318e82f,9b020fa3af617070b8d9988c2aff7fde,delivered,2018-08-17 01:10:44,2018-08-23 12:18:59,2018-09-19 00:00:00,1,c784aabc6d8366b8fd85eaf9631cf96f,671585f5a2af58b6e276bc01003c0d2b,45.0,22.25,1,credit_card,1,67.25,ab76a226ec7a0ae826028bb0c6ab93b6,4,untitled,no comment,2018-08-24 00:00:00,2018-08-29 18:22:59,housewares,59.0,920.0,eff3c348d187b0d05380e25719d6ad7c,miguel pereira,RJ,curitiba,PR
91bc8de419040aeb9a64f84039c5f1bb,b09127083e669f9addee8813028f4730,shipped,2017-08-01 22:33:52,,2017-08-16 00:00:00,1,c6ea63369936552872ae890c82175b4b,37be5a7c751166fbc5f8ccba4119e043,205.0,15.04,1,credit_card,1,220.04,2cfe964697fd1f32ba26459afeebc653,4,untitled,nunca tive reclamacao da shooptime. apenas esta compra que efetuei agora e nao me avisaram que estava no correio.,2017-08-19 00:00:00,2017-08-21 17:19:09,bed_bath_table,58.0,162.0,7a4acd039faaf48834f7af50f57b2d75,praia grande,SP,sao paulo,SP
07e8a98c9affe8a0d02edf6229912b90,f4643666652177473bbdc283850ea710,delivered,2017-07-17 18:17:48,2017-07-29 14:22:32,2017-08-17 00:00:00,1,4052517cac9e78357d895976124f6972,ce27a3cc3c8cc1ea79d11e561e9bebb6,150.0,17.62,1,credit_card,7,167.62,491db33864d3c802ea8dca259cc241c0,5,untitled,Recomendo esse vendedor ,2017-07-30 00:00:00,2017-07-31 04:43:47,electronics,31.0,736.0,3f696cdb9e9dd19b1b1855a21c6974f1,salvador,BA,sao paulo,SP
d5fbeedc85190ba88580d6f82d1d5ed3,344423c2e26d47d2b6d3dd363a89e812,delivered,2017-05-15 11:50:53,2017-05-16 10:21:52,2017-05-24 00:00:00,1,04af9f3af5c6afc4eece909c25330934,6560211a19b47992c3666cc44a7e94c0,129.0,8.16,1,credit_card,3,137.16,3dbdbf3447574c41afc967fa47f37a35,5,untitled,Otimo,2017-05-17 00:00:00,2017-05-18 01:35:16,watches_gifts,51.0,475.0,6ebecf9718a9fdd2d34ea36f36501420,diadema,SP,sao paulo,SP
511629b91fcfb73e2e7ee747102a9ffd,9ccdd15c9060a6ea0d5f0abbb7324022,delivered,2018-01-19 11:57:08,2018-01-24 12:08:05,2018-02-09 00:00:00,1,16ec3cff48acf77c13de21217bcc8af0,dbb9b48c841a0e39e21f98e1a6b2ec3e,155.9,14.11,1,credit_card,3,170.01,dded04a0737ffb1f3eb0b287fb966786,4,untitled,no comment,2018-01-25 00:00:00,2018-01-25 14:55:37,cool_stuff,53.0,1071.0,d6203ca017ec577b71f0f49429a38203,guararema,SP,sao paulo,SP
ed364df193e70bcc74c4ff890ab2ec00,1eb164a16341e7ad1079d1679d22c3d5,delivered,2018-05-04 00:21:19,2018-05-15 22:38:38,2018-06-13 00:00:00,1,b96115c5e5fa5f083da5650e74411738,891071be6ba827b591264c90c2ae8a63,28.99,15.23,1,boleto,1,44.22,14dda8786c220acab32e4585b398839c,5,untitled,no comment,2018-05-16 00:00:00,2018-05-19 15:19:44,fashion_bags_accessories,42.0,1003.0,6067ec13b85eef3985d23006fe739b3e,rio de janeiro,RJ,sao paulo,SP
d74d166d79f774ff367bfa387478155d,caef58b80b4d10cb35a11de8747584cb,delivered,2018-01-16 12:38:53,2018-01-19 20:11:51,2018-02-07 00:00:00,1,3606696d19bbcad6cb6c0e985749862f,d624126b9206f595fb3fbb6ba03b28a8,36.9,14.08,1,credit_card,4,50.98,f9000a637d4488191f4c2c5e5b930f38,4,untitled,Só deveria vir parafusos e buchas junto!,2018-01-20 00:00:00,2018-01-22 10:02:29,auto,56.0,882.0,36df0b96cc1d26068f84c4220bd0f144,brusque,SC,curitiba,PR
f0c8fa435e06ab4c026e78d690a6948d,02447d437f30e908a881b92fdca09e41,delivered,2017-10-15 15:41:36,2017-10-26 19:57:36,2017-11-07 00:00:00,2,c403e106353e1aa40efe783ecb39ed7a,d2374cbcbb3ca4ab1086534108cc3ab7,38.9,16.85,1,credit_card,5,117.51,0e6e1fe949b6dcc4e19e7778f0c8cbf2,3,untitled,no comment,2017-10-27 00:00:00,2017-12-31 06:29:04,bed_bath_table,30.0,169.0,615922c430abddd368735199c38e735d,macae,RJ,ibitinga,SP
1edf6220f293bb806c6d390700ccccd6,ed4380ccb3b7d35ce4d7070fec436bc6,delivered,2018-02-09 12:28:27,2018-02-20 20:30:10,2018-03-05 00:00:00,1,bec7585cabd7834bae06fc5bd3475cc9,259f7b5e6e482c230e5bfaa670b6bb8f,57.9,16.04,1,boleto,1,73.94,c91fe2f90c8035ff26c2301fa3da7166,5,untitled,no comment,2018-02-21 00:00:00,2018-02-26 12:07:12,bed_bath_table,47.0,641.0,6b8f8cb70e8ad3bee8c7493d536cd341,marilia,SP,poa,SP
2354d2984a9a8f5334a71203123cbdc2,438cfe36b53de47ae14cc3e7185468bb,delivered,2017-12-02 10:37:58,2017-12-15 20:12:07,2018-01-04 00:00:00,2,79e95411be04d7f2382be6cca1779ae7,63b464dbf392c7b80d12d932fa7cafed,179.0,26.0,1,credit_card,4,410.0,adf6ed3a428150cafd313a0efe86e54c,1,untitled,"Comprei duas tampas de Cooktop e só recebi uma,fiz uma ocorrência ontem por telefone,recebi o protocolo p email e o atendente falou que o fornecedor do produto irá entrar em contato em até 2 dias útei",2017-12-16 00:00:00,2017-12-17 10:57:31,furniture_decor,48.0,1950.0,9c1c171a1b3c40185294e3c38a202053,rio de janeiro,RJ,sao paulo,SP
ef8bdca46820c9cd351e4f5fefb66673,db51f35aad5e37b5e416f74bcbb17143,delivered,2017-12-26 10:34:00,2017-12-30 13:54:22,2018-01-19 00:00:00,1,e073574bfbfbdfbe59454d8474cad673,3d871de0142ce09b7081e2b9d1733cb1,79.0,13.57,1,voucher,1,92.57,3a15e12148fedf84600b2d37ada77387,3,untitled,no comment,2017-12-31 00:00:00,2017-12-31 18:00:58,stationery,50.0,226.0,f17432ee714fd40afc0b38dab3e21cdf,sao paulo,SP,campo limpo paulista,SP
ad5e4b37aefeac1f582990bd5f5097e8,fb40b407e90dc1ba2d6fbe757fd3e9b1,delivered,2018-03-05 10:43:53,2018-03-28 12:03:56,2018-03-29 00:00:00,1,2d9048864a2855dc2235f380db5c1ec1,ce248b21cb2adc36282ede306b7660e5,17.87,16.79,1,credit_card,2,34.66,7f86dff3aff4f98d3e0f3934dd275760,5,untitled,rapido na entrega e produto conforme o anunciado,2018-03-29 00:00:00,2018-03-29 16:03:26,musical_instruments,56.0,250.0,388661387449408a9ab88ea55c9f1a0f,januaria,MG,jaragua do sul,SC
6cf42ae592086e2192284047cbfb4632,b0727414d186922327c74eafb813d14e,delivered,2018-08-07 17:41:54,2018-08-21 22:04:59,2018-08-24 00:00:00,1,755073cc68bc18919f48e8544dcd73d7,0725b8c0f3f906e58f70cbe76b7c748c,64.39,18.25,1,boleto,1,165.28,fe65d131efb95e5328c89c01e9346de2,3,entrega produto,bom,2018-08-22 00:00:00,2018-08-25 13:32:27,signaling_and_security,45.0,614.0,b9f416c140793a5342b9f9eb7f7cce3c,triunfo,RS,guarulhos,SP
328ca55e2f1c5493e39c0f3f96156367,76ef757e5f703c07ba565ebe68553f43,delivered,2018-04-16 21:45:20,2018-04-26 19:28:57,2018-05-09 00:00:00,1,3dd2a17168ec895c781a9191c1e95ad7,de722cd6dad950a92b7d4f82673f8833,149.9,25.18,1,boleto,1,175.08,da6423d04225622a9860d77eea311a73,5,Bom serviço,Bom serviço de entrega.,2018-04-27 00:00:00,2018-05-11 13:11:02,computers_accessories,48.0,894.0,6501c2cf879d54bbfaefd4a16d16ade8,sao paulo,SP,recife,PE
94dccbc39bc2673b3639fc98286c99b0,4023882589774ba137fdea0400aa4857,delivered,2018-01-22 20:28:04,2018-02-02 17:17:47,2018-02-19 00:00:00,1,c83bfa25f218562a2db2cb8abce10e1e,522620dcb18a6b31cd7bdf73665113a9,15.3,16.79,1,credit_card,2,28.6,5df8203f0f94aeca0be95bfb52936770,1,untitled,no comment,2018-02-03 00:00:00,2018-02-03 22:22:51,fixed_telephony,63.0,150.0,520adcb308fd7bce64069bcacbeb2f55,rio de janeiro,RJ,cascavel,PR
3211a50b2771974d1a3a57054cca7dbb,812eae943fb8d191851edb5039b93aed,delivered,2018-05-05 10:14:05,2018-05-22 14:03:15,2018-05-30 00:00:00,1,3fbc0ef745950c7932d5f2a446189725,06a2c3af7b3aee5d69171b0e14f0ee87,64.99,27.51,1,credit_card,4,92.5,f2aae5984af44f22e51b5ed1b1c0e28f,5,untitled,no comment,2018-05-23 00:00:00,2018-05-23 18:42:32,health_beauty,50.0,1257.0,ab58f2fb5f71caac6366303095c0cd41,curitiba,PR,sao luis,MA
3d6002f122e72a5d6e07d4c54e79e3a4,b64829ad9cd22c94718e7000539cd318,delivered,2018-03-21 18:59:56,2018-03-23 14:53:28,2018-04-03 00:00:00,4,bfa393df5b4494bea7158660999a921b,b499c00f28f4b7069ff6550af8c1348a,29.99,8.64,1,credit_card,10,154.52,1277e0d1fda1a2118d66d5945878b1cd,4,untitled,no comment,2018-03-24 00:00:00,2018-03-26 21:56:32,fashio_female_clothing,42.0,367.0,d3359a56d96666ac0c21bb01e7a61c95,sao paulo,SP,limeira,SP
7aafb86390ae18841bfb241252b7ee45,e3ce0db8cddbefc774fa37de408d627d,delivered,2018-05-17 16:59:10,2018-06-01 23:47:34,2018-06-06 00:00:00,1,5188466ac1bca9e8317ef320cd279b89,985c92cc412091f8529c12d7f23d3fef,84.3,13.71,1,credit_card,3,98.01,c44634b8a0a888700ea63c1fb7dde410,5,untitled,no comment,2018-06-02 00:00:00,2018-06-06 15:46:41,health_beauty,46.0,805.0,573edc9deff3f2eb23517ebde96fa18a,volta redonda,RJ,sao joao del rei,MG
84cec4f65c7a4f2f54c294a30224a594,61a1d82e44d450a06016bb941595446d,delivered,2017-06-14 20:25:41,2017-06-22 14:34:29,2017-07-07 00:00:00,1,e5da60b217874889dd4becf29412d793,2138ccb85b11a4ec1e37afbd1c8eda1f,29.99,15.1,1,credit_card,4,45.09,66e4430c5bc6b7e3773886bf1c14d912,5,untitled,no comment,2017-06-23 00:00:00,2017-06-27 00:52:02,telephony,53.0,428.0,37de7bc494e562febe3514ba1ef16d14,santa rita de jacutinga,MG,sao paulo,SP
ea452bd7da485c9376c3112226d21b25,6401d6c168371c1fc964bd3c3077b6cd,delivered,2018-02-15 11:25:04,2018-02-23 17:59:13,2018-03-02 00:00:00,2,ec2d43cc59763ec91694573b31f1c29a,1c129092bf23f28a5930387c980c0dfc,45.9,9.34,1,credit_card,5,276.2,03ba82d71cb6cf2a1e6b4e53e021facf,3,untitled,ótimo,2018-02-24 00:00:00,2018-02-26 22:53:57,bed_bath_table,38.0,735.0,8b29166c3e2b7a11a9d08d33d8c2855d,sao paulo,SP,sao paulo,SP
bba25df31ab586c63517d9d4c8cd1773,727f9524abf7f4f06689821203926d36,delivered,2018-05-07 17:20:46,2018-05-11 17:38:40,2018-06-01 00:00:00,1,71da6d6632902431cdca2b3a8e681b80,3078096983cf766a32a06257648502d1,229.69,24.19,1,credit_card,5,253.88,e633ae398726583e5cad32831f009041,4,untitled,no comment,2018-05-12 00:00:00,2018-05-12 22:24:57,health_beauty,42.0,713.0,f734901a12fa542a4bfea19410031ec1,niteroi,RJ,scao jose do rio pardo,SP
7fa75bfce88c324530041cb08a3ea734,5f137a3d1d167ed6fb9e59086c9aea86,delivered,2018-04-23 01:35:32,2018-05-08 18:42:04,2018-05-17 00:00:00,1,3258acb04d37e2f91f76c9250f3b80a0,c70c1b0d8ca86052f45a432a38b73958,110.32,37.46,1,credit_card,10,295.56,cf736252790e85b33406a01edeea3356,3,untitled,Comprei dois produtos e só foi entregue um !!!!! Esperei até o final do prazo de entrega e o mesmo n chegou !!!,2018-05-09 00:00:00,2018-05-18 15:21:18,health_beauty,60.0,919.0,79600f54c5b39ecc648eb64519a7a71c,caruaru,PE,hortolandia,SP
11769750147cf0a49a396b01ca004300,6cd17044d36a4ed98324c059259d52e0,delivered,2017-02-08 19:45:21,2017-03-03 09:27:37,2017-04-07 00:00:00,1,02ce467092b184e71d3967d29110adc1,a7f13822ceb966b076af67121f87b063,176.96,50.0,1,boleto,1,226.96,3cc24daf88bb7a78eb0e15c8209edea8,4,untitled,no comment,2017-03-04 00:00:00,2017-03-05 15:38:00,office_furniture,40.0,1187.0,a5c3fbed7982251c690c5ead97e588be,fortaleza,CE,itaquaquecetuba,SP
dd5067269f1aaad1d4d0aa55e84eb22b,759f00eb3511fb1da3b79fbee3a3f1cb,delivered,2017-08-19 09:44:46,2017-08-25 20:22:44,2017-09-11 00:00:00,1,f819f0c84a64f02d3a5606ca95edd272,4869f7a5dfa277a7dca6462dcf3b52b2,869.99,17.59,1,credit_card,6,887.58,b900f2307199f61c54dc23246ba8df78,5,untitled,Ótimo relógio recomendo a todos ótimo qualidade ,2017-08-26 00:00:00,2017-08-27 16:19:46,watches_gifts,59.0,452.0,17b1730e0fe9c924d078ee3d10bbc4ba,carapicuiba,SP,guariba,SP
6fad49da8f66678c9590e7c44a4944f9,0d266b837839ed7dab5ac9252f974995,delivered,2017-04-11 17:39:16,2017-04-17 08:58:36,2017-05-12 00:00:00,1,06c6e01186af8b98ee1fc9e01f9471e9,fc906263ca5083d09dce42fe02247800,39.9,14.52,1,credit_card,1,54.42,84a0047e2ad39d005213366d79f54741,5,untitled,no comment,2017-04-18 00:00:00,2017-04-19 13:53:50,computers_accessories,53.0,144.0,22970a5a17bba78ac85eeb8aeac73615,santo andre,SP,belo horizonte,MG
6b492e90666acecd3f5d1fd3fab7afbf,e90811cfde71a51d7d21823056b66762,delivered,2017-09-23 10:23:58,2017-10-07 14:46:17,2017-10-17 00:00:00,1,30c7af0662527b13c438094b5adeae88,e9779976487b77c6d4ac45f75ec7afe9,89.49,25.47,1,credit_card,2,114.96,18deaa834d17e70d196af1770005b5d4,2,untitled,no comment,2017-10-08 00:00:00,2017-10-08 18:38:30,food,56.0,2601.0,294b8a4a0434e2071aec3ebdbaa0e080,rio de janeiro,RJ,praia grande,SP
46241543fb0948c859ab3d20fa55f06c,51852f3324fb6da85fbecc2420ef251f,delivered,2018-01-25 10:59:44,2018-02-15 14:44:41,2018-03-01 00:00:00,3,f713c90e84b1bf2e157637d63fe09a68,432c37c9dfba871172ec162e20118b8c,49.0,15.1,1,boleto,1,192.3,69174b9e827d2b2b93e2c9e959b1461c,5,untitled,no comment,2018-02-16 00:00:00,2018-02-19 13:57:02,cool_stuff,48.0,495.0,f874c8b9f72ba7c01305313c3f8edd9c,mirai,MG,brasilia,DF
f68b65695da2c7beeee466ad1494f0c2,9d98270dce65699c065c2635ed25e79a,delivered,2018-03-30 17:10:31,2018-04-09 22:14:42,2018-04-25 00:00:00,1,c266cebdbbb7e17e23ffce382a4e3c3d,a254c682cc01e119f83530446f1df9a9,56.9,18.28,1,credit_card,1,75.18,b59a2dba2dc629d4b54edde5f43d9483,4,untitled,Bom produto e entrega no prazo.,2018-04-10 00:00:00,2018-04-11 01:59:02,pet_shop,48.0,419.0,5fd7036cf705f91ce17241de2cd67985,curitiba,PR,cafelandia,SP
77825d49024eb269c8576e8d4e2b8caa,c829c9588cb430f3636a577bdfdde936,delivered,2017-04-26 17:39:16,2017-05-11 11:47:59,2017-06-01 00:00:00,1,996ae0a67e63b78b427a1f8d07543e86,dc4a0fc896dc34b0d5bfec8438291c80,99.9,18.98,1,credit_card,5,63.79,7acdd95afe9df780ecc8057280a36244,4,untitled,no comment,2017-05-12 00:00:00,2017-05-15 12:01:20,bed_bath_table,56.0,155.0,8eb7353214076288e6e6e2af1d5dec90,tres rios,RJ,ibitinga,SP
a060fc338651aeef386d5a7972da2d63,26ab8393bfff9a3854c94fcadb0b2865,delivered,2017-12-03 17:22:35,2017-12-16 02:22:15,2018-01-05 00:00:00,1,7935ddc510afb7d08989660b382b7f26,3d871de0142ce09b7081e2b9d1733cb1,89.0,16.52,1,boleto,1,181.03,c7d0ea8a6ae86252cc3b6a3257917024,1,untitled,no comment,2017-12-16 00:00:00,2017-12-20 19:56:02,stationery,59.0,246.0,c6a49ed851473cd57dca5baa77595fe7,mage,RJ,campo limpo paulista,SP
0fa927b252421189a0e0d5725fb3832d,ff7b32d3da9ed589c9695bc56021b10d,delivered,2017-02-07 23:17:02,2017-03-06 13:34:16,2017-03-16 00:00:00,1,9ce4603565c839785b24a7e95e28f4eb,59fb871bf6f4522a87ba567b42dafecf,119.99,22.34,2,voucher,1,103.79,9107ed569c1aa8bc13406e59145e15f7,5,untitled,Amei a minha pipoqueira. ,2017-03-07 00:00:00,2017-03-08 09:43:09,cool_stuff,40.0,1516.0,19307987738a32079d45862f7f461285,maceio,AL,sao paulo,SP
5ce5414216f07cdd464573ba59e7f187,b267d04370b0bff8bc30f5b7283a27b8,delivered,2018-08-01 13:18:12,2018-08-09 00:46:59,2018-08-22 00:00:00,1,5afcae10f25795d55b858f6a2b95233b,7299e27ed73d2ad986de7f7c77d919fa,100.0,38.97,1,credit_card,2,138.97,6d212fa73e5806565cf5e623c320b2fd,5,untitled,no comment,2018-08-09 00:00:00,2018-08-13 13:10:08,toys,36.0,509.0,62638efb394dae43f9fe84688732283f,tupandi,RS,araguari,MG
760179e92a03be906bbbdabdf9c01273,3dd45f907251d466ae96d3cc124b6bbc,delivered,2018-02-26 09:25:57,2018-02-28 13:14:29,2018-03-12 00:00:00,1,33fca9d59532dd4c191217a979346ab9,fe2032dab1a61af8794248c8196565c9,249.9,9.94,1,credit_card,1,259.84,8827e4046720973feebf4a8568ff284a,5,untitled,"PRODUTOS EXCELENTE, OTIMO PERFUME, FIXADOR FANTASTICO. cHEGOU SUPER RAPIDO",2018-03-01 00:00:00,2018-03-01 17:03:37,perfumery,51.0,750.0,0ee57f62666561b72f2ceacad0230cbf,sao caetano do sul,SP,campinas,SP
84115cf79df5dc6736a1c4ce08daf081,5e08b0deb0e41e0e43823ddd9d33ef10,delivered,2017-03-11 15:57:43,2017-03-16 17:17:38,2017-04-03 00:00:00,1,a3e18f7e8c86e3971fad2ff11d38d2a9,2138ccb85b11a4ec1e37afbd1c8eda1f,23.9,14.52,1,credit_card,1,38.42,94c7c995d5d4eb3d8a1b0dc4721ebfab,5,untitled,no comment,2017-03-17 00:00:00,2017-03-18 00:07:19,telephony,23.0,133.0,28931bf387333c768da12908d7427426,duque de caxias,RJ,sao paulo,SP
dba786faebc1f0b354571debd40bda8e,bb28649d3f59034b560a60811de5b020,delivered,2018-04-16 22:38:48,2018-04-26 21:13:47,2018-05-15 00:00:00,1,b532349fe46b38fbc7bb3914c1bdae07,1025f0e2d44d7041d6cf58b6550e0bfa,35.0,17.97,1,credit_card,5,52.97,e448c2e97c87d2c694798b9defc7648b,5,Lindoo,Produto chegou muito rapido... E eh lindoooo... Ainda vou instalar... Mas aparentemente tah em otimo estado...,2018-04-27 00:00:00,2018-04-28 00:45:47,furniture_decor,49.0,829.0,c54c097e86ef49f4aa71407b2861ee12,paicandu,PR,sao paulo,SP
50920d4f86db370248f302f5bc12a9f6,82c237db796f9f22d3e8099e46c50c7c,delivered,2018-01-12 17:06:53,2018-01-18 15:42:10,2018-02-06 00:00:00,2,5f46453d68bdb906e786b6e03e9236c6,76d64c4aca3a7baf218bf93ef7fa768d,44.9,15.11,1,boleto,1,240.04,3b55ea7aff8a71260618a7beb650061d,2,untitled,no comment,2018-01-19 00:00:00,2018-02-14 08:06:47,industry_commerce_and_business,58.0,1058.0,77a505591098c47c5041bbfa31cd6459,barueri,SP,curitiba,PR
64f0da9068715955d37b40377363ecc7,0c874ea1ad6b13fb0eb47582136b6b17,delivered,2017-10-05 19:54:13,2017-10-12 12:23:34,2017-11-09 00:00:00,1,0f91b6a95a57a43203a9b17de98960d9,058fd0aa2bfdb2274e05e1ae971dabb6,140.0,15.73,1,credit_card,5,55.73,27e23e9a4217bbbf2e98610d19b2ea59,2,untitled,O produto comprado não tem a mesma qualidade de outros perfumes da mesma marca que comprei anteriormente.,2017-10-13 00:00:00,2017-11-22 16:20:24,health_beauty,23.0,274.0,a510b9823dbdda87f552e0afbca390ee,cachoeira do sul,RS,santo andre,SP
74748a8ba7d523ab46fe3354996609f6,a3cce16d1def5991f7314b717b373ab4,delivered,2017-02-08 12:55:23,2017-02-14 16:08:45,2017-03-17 00:00:00,2,b17184dce2f379b2a98393d8ae885611,b14db04aa7881970e83ffa9426897925,89.0,39.51,1,boleto,1,257.02,f3d0350960174c3565d9fe28ce4917e1,5,untitled,no comment,2017-02-15 00:00:00,2017-02-16 02:49:19,furniture_decor,40.0,442.0,2e61a8d70f5bd8fa8dd742ed198aceaa,sao paulo,SP,sorocaba,SP
5dff8347ba30bf1b9e5d1a1ce778702a,6a84735b4b1a1380e3abe5b91017d69d,delivered,2017-09-24 11:21:36,2017-10-04 21:15:14,2017-10-17 00:00:00,1,05928363cd16fb2d20ccad40992105aa,abe42c5d03695b4257b5c6cbf4e6784e,439.0,16.82,1,credit_card,10,455.82,3c71c82835382e0cdc228e1226b26c31,5,untitled,no comment,2017-10-05 00:00:00,2017-10-06 00:54:35,fashion_bags_accessories,53.0,612.0,2969fd9a2254ab21d3a9ad9edda3030d,sao paulo,SP,rio de janeiro,RJ
895ab968e7bb0d5659d16cd74cd1650c,270c23a11d024a44c896d1894b261a83,delivered,2017-08-08 20:26:31,2017-08-14 12:46:18,2017-08-30 00:00:00,3,5ddab10d5e0a23acb99acf56b62b3276,3d0cd21d41671c46f82cd11176bf7277,83.8,5.12,6,voucher,1,2.61,eef5dbca8d37dfce6db7d7b16dd0525e,5,untitled,no comment,2017-08-15 00:00:00,2017-08-17 22:17:55,housewares,56.0,548.0,9a736b248f67d166d2fbb006bcb877c3,sao paulo,SP,joinville,SC
b80658b0fe989d9699344386255ed40b,11ba41051197470cd97e61e09a9dd92f,delivered,2017-03-12 22:23:52,2017-03-24 12:08:14,2017-04-24 00:00:00,1,a8df513e8be2c303a357f71e5f62d1e0,3d871de0142ce09b7081e2b9d1733cb1,69.9,24.98,1,credit_card,1,94.88,d85f0787d199f96eef7a7199e3f39784,5,untitled,no comment,2017-03-25 00:00:00,2017-03-26 02:34:00,stationery,56.0,184.0,b41c195ce0ad1bd16163dba3b83637de,belem,PA,campo limpo paulista,SP
21fc1ff2a7ed8b2ec6ff62ac18d7a1b7,08fe63b02e7e846c85b8a49b9fd540d9,delivered,2018-02-15 11:58:49,2018-03-05 19:08:17,2018-03-09 00:00:00,1,9c3225fb1d3bb4943cf7be6afa4b4246,0dd184061fb0eaa7ca37932c68ab91c5,55.0,16.64,1,credit_card,1,71.64,763e33f9a7082ccae8944db3c6720ac3,5,untitled,no comment,2018-03-06 00:00:00,2018-03-06 22:47:43,industry_commerce_and_business,56.0,638.0,29193837afc61c50550bc1139e1d822b,curitiba,PR,guarulhos,SP
e466676123a176fc1f9d09856565cb41,4ff9d132fe2c07793f39e324e86f0383,delivered,2018-04-10 13:29:03,2018-05-02 18:24:51,2018-05-04 00:00:00,1,ee57070aa3b24a06fdd0e02efd2d757d,88460e8ebdecbfecb5f9601833981930,73.9,13.64,1,credit_card,1,87.54,af345ea2592674647ea1370172e44aa4,4,untitled,no comment,2018-05-03 00:00:00,2018-05-04 00:48:21,computers_accessories,55.0,937.0,8deccda93fcd99ae5b5a7c058fce2c46,sao paulo,SP,maringa,PR
9de639fbe29fc86910cece0466b7b2d0,fd492015a21c195587e9c376cb9e9429,delivered,2018-03-17 18:42:19,2018-03-27 20:38:39,2018-04-12 00:00:00,1,80d7f196d2d484ced59663c82b434174,634964b17796e64304cadf1ad3050fb7,97.9,22.4,1,boleto,1,120.3,8db22287273d7b5d78e450633e9f47ac,4,untitled,A Luz é bem forte e o relógio não perde a hora com queda de Energia (teste com 12h),2018-03-28 00:00:00,2018-03-29 17:12:40,watches_gifts,57.0,1889.0,172e108405815a8ca0670c3bb5c28e76,schroeder,SC,rio de janeiro,RJ
5065dc0da187940cd74472e443c1ff65,6235bf8cbae5a82b1c00e4c9d80b440d,delivered,2018-07-24 17:38:40,2018-07-26 20:31:50,2018-08-01 00:00:00,1,b9976e9c22fb1540bd71d1bcd2989475,55f7a3319d80f7fdf078b8f03e6725fe,129.49,16.21,1,credit_card,2,145.7,c0cac22b1f8c6ca9702d4b4cc557159b,3,untitled,Solicitei 220 volts e entregaram 110 volts. Desejo o envio das resistências 220 volts,2018-07-27 00:00:00,2018-07-30 00:12:20,arts_and_craftmanship,60.0,1611.0,2c35043ad8f1d00f47150c486b585d8d,sao paulo,SP,osasco,SP
